run,id,beam_x_um,beam_y_um,terminal_current_nA,temperature_max_K,temperature_gradient_max_K_m,local_J_total_max_A_m2,positive_contribution_nA,negative_contribution_nA,pte_reintegration_relative_error,total_J_reintegration_relative_error,local_J_constitutive_closure_relative_error,terminal_potential_max_abs_V,maximum_material_power_reintegration_relative_error,short_circuit_continuity_residual,reference_current_relative_error,field_path,field_size_bytes,field_sha256
57,position_x5_y-5,5.0,-5.0,67.7116235431993,2.3381445545240243,7987710.6067668665,5129365.833989804,208.86093710002808,-141.14931355682882,1.5125145364755236e-16,2.14973766694993e-10,1.8156680664967553e-16,0.0,2.3036666450695197e-16,8.250368929747447e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x5_y-5.npz,12783734,02725908c722cf2d29826c9f7f734702270b31b125eac43ba1c3eaa1615ff456
57,position_x10_y-5,10.0,-5.0,-70.39190218546018,1.7832336979873917,5962727.236003284,2849280.233291222,93.0303873696676,-163.4222895551277,1.0321506454564771e-16,3.5187894017786034e-10,1.6343119987529305e-16,0.0,2.0951392507895688e-16,5.541520507483664e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x10_y-5.npz,12759064,7d6082ebff2bab456cfa70d8b902bc830a2a0eeb47bccbb76122fb4bb8aa412c
57,position_x-10_y0,-10.0,0.0,115.17525452965948,1.573094033084912,5637925.106846033,2967934.7763128625,171.32981627785992,-56.154561748200464,5.817933484352172e-17,2.0227348975450823e-10,1.5689741264672995e-16,0.0,2.773350664608497e-16,7.832577449515393e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-10_y0.npz,12720384,bf6f2da68335e1f8862f6503eb014ca26a5793859ad61561edbe0fd040069941
57,position_x-5_y0,-5.0,0.0,198.61783118384227,2.0588376830123463,6781109.614642794,3211200.77955597,281.4814060383582,-82.86357485451607,2.9060128164059545e-16,1.9094029860515734e-10,2.5377025876943934e-16,0.0,3.4225641299467635e-16,7.140177253294463e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-5_y0.npz,12760559,005289ff48a86004d1fb7be630e2683efefa228b4cf05d900b40b5c5275f0a3c
57,position_x0_y0,0.0,0.0,317.37555050761966,2.8884318922220436,8698499.383403245,3196278.8616087283,416.19965104144666,-98.82410053382713,0.0,4.680062651701128e-11,2.913771341423983e-16,0.0,1.4350557095670151e-16,3.437691538800751e-11,2.2218312893400784e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x0_y0.npz,12720076,9fe5ccdb4dac4effb4aca7d32f3a48bfa56ba4f19e61609212b0fe00a96f9521
57,position_x5_y0,5.0,0.0,152.52961931238852,3.183967150862077,8695318.866808042,4598737.48815431,304.93612358864095,-152.4065042762525,1.1575470113193336e-16,9.240176895207146e-12,2.0251701190042539e-16,0.0,1.701071169421893e-16,9.298602883062085e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x5_y0.npz,12719290,51d44c0e17e6ccdf16023621d488865cb15bf8f47764c1446edd941348f39eed
57,position_x10_y0,10.0,0.0,-83.07998450108788,2.3444002594885323,5940604.406699893,3255916.3667136454,144.40569428767392,-227.4856787887617,0.0,7.816666669302604e-12,1.4302003947900966e-16,0.0,1.7185481571635087e-16,5.7898626517330804e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x10_y0.npz,12723572,764b375b0fc0506c855e5c11703e3a8b15379d20fccd18b45bb5bf1c066a8924
57,position_x-10_y5,-10.0,5.0,137.32645115781452,2.3606357900033736,6377663.383298848,5101514.710729447,217.208339531159,-79.88188837334447,8.909676965277136e-17,1.0050551300036213e-09,1.8255804940770463e-16,0.0,1.7711401576522683e-16,8.203404748162807e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-10_y5.npz,12753809,dcdb14d6698a51a30fa51266084182dda81f05eb2de3c8657317bb1d6e3d23ed
57,position_x-5_y5,-5.0,5.0,172.68355502692023,2.893007130089607,8528795.555638244,4974874.527794533,305.6147462176309,-132.9311911907108,2.4143221809896893e-16,1.527485691995632e-09,1.8720523892857926e-16,0.0,1.396827417136808e-16,3.7599009883168657e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-5_y5.npz,12803980,9e6fe2eaa1db8a9211de0688fb39efbdda7de30b754f48ecba46210aa45322a4
57,position_x0_y5,0.0,5.0,183.85470683424828,2.6892733868157475,8153489.184028696,3537402.854199099,326.23500034106377,-142.38029350681558,1.6945528634596442e-16,7.0587672744225e-10,2.632786292660859e-16,0.0,2.288818932296857e-16,4.5451655546313996e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x0_y5.npz,12788544,10bff18e642bee673da691978306679e0944343c4734ea7a59c66f8072f73cbd
57,position_x5_y5,5.0,5.0,67.59826637253278,2.3557828470471236,8006924.6846866505,3926812.492682546,209.9756636856489,-142.3773973131161,0.0,2.2274548597250273e-10,1.7787758704119944e-16,0.0,2.0381779611183683e-16,3.731833594994902e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x5_y5.npz,12782929,87f3d550ee9498aa4a58b2b4a58361a8c95f1be8efb74979486773a276c5ddc1
57,position_x10_y5,10.0,5.0,-70.22435542897783,1.7835962478865912,5964256.93319638,3513825.2166898986,92.98111782169066,-163.2054732506685,0.0,3.63348718450389e-10,1.3252260957544226e-16,0.0,2.3296148338634136e-16,9.673203628260581e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x10_y5.npz,12758275,6b564efd08eeca4e9b95b74209ef8cfd94026f8ea77e8d60d9576380cde27afb
57,position_x-10_y10,-10.0,10.0,134.15921980371184,2.5749336481632272,4020677.5667689415,4196703.205970224,208.76979971227564,-74.61057990856385,9.34072416626487e-17,1.2934336139275955e-09,1.1095883231515876e-16,0.0,1.8923805096889287e-16,7.804356415905609e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-10_y10.npz,12749045,3060a3ccca4f6e78d93680cc403e70b0065451786f70b6d8ff19f3b48e1b9362
57,position_x-5_y10,-5.0,10.0,113.33436914882815,3.5333905038745197,8274985.878083535,4619846.908746506,253.42855081868598,-140.0941816698579,2.0179098244953964e-16,2.1458529417939073e-09,1.0079582646475319e-16,0.0,2.429367602366355e-16,5.5690830430814066e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-5_y10.npz,12802863,1495d1077701fd21decf1731dece471716d1346da086894abb75791dad1941bf
57,position_x0_y10,0.0,10.0,4.989593044732259,2.941116050123346,7996894.787349058,4344594.244213516,167.44178953558955,-162.45219649085735,1.4041515233701774e-16,1.3936726013222631e-09,1.8756809197404418e-16,0.0,1.9200466476814886e-16,5.724256105126401e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x0_y10.npz,12797015,08cee8cde626ef31d5d192e087fe57103f912b7205b1d01b13751f7ddf1da34e
57,position_x5_y10,5.0,10.0,-36.1482199234965,1.3905408456084503,4848567.837093942,2541282.8739814656,71.98335352348948,-108.13157344698598,7.348024965758619e-17,1.1898851549714526e-10,1.8323866739721928e-16,0.0,1.264700335244035e-16,3.1547108345164e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x5_y10.npz,12789224,fe6a69d190d2c9d380755e6d1bc031d2d584eda80f22f36987d91fbcfcb757bf
57,position_x10_y10,10.0,10.0,-44.185171848394305,0.7416881599874884,2700448.539599948,1763770.5109216908,21.555728293637245,-65.74090014203155,0.0,5.606550715642473e-10,1.3200733440780777e-16,0.0,1.8074420303570046e-16,4.1506759616822124e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x10_y10.npz,12766603,45a7356125c30e7bea7de5faf448bc05cfc82c51cd103fe0751bd79cdc16cb05
58,position_x-10_y-10,-10.0,-10.0,178.22275439272076,2.9037033435968342,3512840.6482173367,4227079.980490737,243.2452013078495,-65.02244691512878,2.575986784952917e-16,2.0290893345867028e-10,1.1016145647986512e-16,0.0,1.636583542873489e-16,4.49529312416076e-11,2.119094257322492e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-10_y-10.npz,12678245,06aa9857fe4f95e66b19af6f969cf398e1e16c7fdde5090827216b8af35f983f
58,position_x-5_y-10,-5.0,-10.0,150.52348448599415,3.4740570437746916,7225291.642744135,5613158.713157131,267.7364994507904,-117.21301496479637,2.0628507331837105e-16,3.9709546557669116e-10,8.295886703082857e-17,0.0,3.5311397004776854e-16,4.3494483249869245e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-5_y-10.npz,12727952,4bd5f0f3ba6def0bf9c2b63030cabb47c12dbc6a0275ed2e5a16992c0957654f
58,position_x0_y-10,0.0,-10.0,36.08731020026349,2.8234687309845685,7556094.9555640975,4955903.2290035905,175.66391604331298,-139.57660584304952,8.396693243401836e-17,3.145315222872583e-10,9.396093220354564e-17,0.0,2.826541139453978e-16,7.401255760990369e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x0_y-10.npz,12744671,8c0e5a62ae4dfce04d98e888cb17dd3a5135abcf27ef118e57e0384b38c407ab
58,position_x5_y-10,5.0,-10.0,-26.63622871279628,1.2271749957940319,3609451.2851244216,2378447.9921403867,66.55097781241253,-93.18720652520881,2.0713409658011524e-17,1.6060334813049055e-10,1.9578367441563709e-16,0.0,2.0289711915327361e-16,6.2191720429095e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x5_y-10.npz,12735597,7308dfa54d4f39eb3b90551fe63dc4cb54d75667e8a47629158ecb19edc887be
58,position_x10_y-10,10.0,-10.0,-65.87257181132513,0.7460185373953746,2862835.767025465,1410514.603406792,13.371983242951694,-79.2445550542768,1.4289985400204154e-16,2.0156710326287171e-10,1.6506787174802567e-16,0.0,1.4189334623219732e-16,9.441298869522844e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x10_y-10.npz,12686388,7daec84b90c024745ad5b6bedc4ac3b751f44d97456b3b31e837ac1db8fa3bd3
58,position_x-10_y-5,-10.0,-5.0,202.74957468810987,2.7738820375044657,6007484.627020125,4892474.777139653,274.5568720532952,-71.8072973651854,2.292654547334182e-16,1.583640429516532e-10,1.9035817598225184e-16,0.0,1.3655000153099156e-16,3.826349752733039e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-10_y-5.npz,12667094,b9bb60e6561288ce045554c99349163bba1b66735a7f45cea3a23a543ad9d809
58,position_x-5_y-5,-5.0,-5.0,214.0804426993252,2.8139548231011156,7449809.153123246,6039309.741546856,327.6405705307458,-113.56012783142064,1.7998461720454097e-16,2.2679369655990515e-10,7.710505127833845e-17,0.0,2.126674452019861e-16,3.9091304946715004e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-5_y-5.npz,12733700,e97ae64808a9f0c58daf8439c25ab879ad42999a42b17432195ee09eac930635
58,position_x0_y-5,0.0,-5.0,210.304630867534,2.61401863596015,6588188.571921047,4042755.779911445,336.22687720268624,-125.92224633515228,1.1455081597500712e-16,1.2079268993748526e-11,1.1518412505193163e-16,0.0,1.2488310141515043e-16,7.435238063025508e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x0_y-5.npz,12719866,694791dda2ab221b6e76f1f0cb65c364c0866f2e8a646d5cb6fea435f3a63d0f
58,position_x5_y-5,5.0,-5.0,58.37959120753392,2.166051580166199,7551014.1776628345,3821702.367325453,186.95180501163992,-128.57221380410607,1.887558491659458e-16,3.3101052040902155e-10,2.132314802313717e-16,0.0,1.9676508295054907e-16,5.5562796940529164e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x5_y-5.npz,12716082,b9529425228e3036a4fcfd9a9626b05e42eeff39294c355556bdf5c83a92264c
58,position_x10_y-5,10.0,-5.0,-125.76885538483002,1.9693799158102878,6464607.974971697,3015597.535392809,71.67574091633428,-197.44459630116427,9.835666778428732e-17,2.111786506996098e-10,1.5441758452262518e-16,0.0,2.242488136024182e-16,4.670141227114066e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x10_y-5.npz,12683124,fd8474d5bbdfcc24e00d7e618ad19b25a0b95ddee8e826bdca7a481bb8b03b53
58,position_x-10_y0,-10.0,0.0,184.96482380562236,2.3258645580176163,6644633.139404489,3247966.150459863,242.03667028662758,-57.071846481005316,1.7699114614152123e-16,2.8329415240787255e-10,1.433701170936799e-16,0.0,1.40957484240351e-16,5.7643024120823204e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-10_y0.npz,12630581,564284d13bb66f49067a6e6cc002f5c8b7729b0dc50c0760d00e2ef1af07c2e1
58,position_x-5_y0,-5.0,0.0,232.76019379045462,1.8177125475623859,5710960.29553173,2959255.5063890433,308.78978227710405,-76.02958848664946,1.3756989181268162e-16,2.441547793225011e-10,1.573575807504201e-16,0.0,0.0,3.63900653345301e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-5_y0.npz,12687738,906492f3b0ef96e3d699de14e2039a5d46310a263b78afd6eb1ce28a3c999088
58,position_x0_y0,0.0,0.0,331.95581971496716,2.8934407617588294,6279501.8872397,2276874.948965244,427.59829269665653,-95.6424729816896,4.047051581293459e-16,1.415314643752042e-10,3.5790602077592754e-16,0.0,0.0,5.698227044693032e-11,5.361641142328207e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x0_y0.npz,12647122,a4afc008d1589be766bae038e7ccfd478c2c21584e3f6843b28ce5d145c5e822
58,position_x5_y0,5.0,0.0,126.84370941195357,3.034120001150254,8585680.688843213,3290052.139689542,274.18607407899174,-147.3423646670381,6.279476582989194e-17,4.8786195494730496e-11,2.1230421321758155e-16,0.0,1.7924978209271478e-16,9.478142469450162e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x5_y0.npz,12644409,05d504e995ec3dbf03fb512030631a4a9c31f4f75561fb3bd06735ad4f36bcb8
58,position_x10_y0,10.0,0.0,-158.83568447813104,2.5795732667835836,6471908.354137517,3849298.6597351353,120.35451228367181,-279.19019676180284,6.624985640514188e-17,1.896104677741927e-10,1.2097302092422746e-16,0.0,1.2598504113791138e-16,8.143379783883723e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x10_y0.npz,12635387,ea6039f92aa8c0406641d28c3e371e7df93c8e17abf159492382c7489f5e962f
58,position_x-10_y5,-10.0,5.0,201.72460211068204,2.772424935345807,6009758.302762821,4911070.877351302,273.54655707393573,-71.8219549632537,0.0,6.09147078425195e-11,1.8963737194478664e-16,0.0,1.1114308587771845e-16,4.213734384173316e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-10_y5.npz,12670025,698dfcbf2084361c5f04eea8b02e35bba7f8f4f380c15af62a9e6bbf4fef4b63
58,position_x-5_y5,-5.0,5.0,209.79447821155856,2.8101237645284565,7434830.399955034,6033720.532224558,323.4404609363439,-113.64598272478543,2.4223839458373833e-16,6.056698691696938e-11,1.5435295182160375e-16,0.0,1.948230508475627e-16,4.302824946819333e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-5_y5.npz,12735132,7f25e70889c1bcdc30357f5cbc97b1f71fb3fa593a6c58c5593cc1ced5dc5dd7
58,position_x0_y5,0.0,5.0,203.425843937224,2.6234543537861224,6516351.67940528,3639620.3938913755,333.2082320044319,-129.78238806720807,1.7151392568774586e-16,2.3732667753956207e-10,1.9191340177506858e-16,0.0,1.975370241698393e-16,9.783634241743613e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x0_y5.npz,12722295,cdf53b9b6042e3f6077b1edbf075807054fdb27be2b3406e8316aeac77e18252
58,position_x5_y5,5.0,5.0,55.1819316918095,2.152992880946904,7376022.5273510255,3497921.3221839652,186.449024594409,-131.26709290259953,8.331267488167677e-17,2.227945468868928e-10,1.3312514617023992e-16,0.0,1.9703532243057669e-16,5.7309079839707305e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x5_y5.npz,12718408,1f5f264ee5f8ef54747966b4b4e7f95ec7ed5cc3eaca93709f48426e01d6a6d8
58,position_x10_y5,10.0,5.0,-125.78091983115873,1.9715421450211716,6459301.7658393495,3786597.4199533775,72.16109803303728,-197.942017864196,9.799879395603828e-17,1.5697035220943595e-10,1.2297618037078595e-16,0.0,1.9203418104512017e-16,5.371150131852495e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x10_y5.npz,12682965,0e4a8b4b119fda23c8d944e911ccffe560e6c0097578d7ef96ffc00b38c991e2
58,position_x-10_y10,-10.0,10.0,176.81882317537656,2.9031680397005744,3521161.7438716297,4214947.964008267,241.92903134599007,-65.11020817061355,1.7241952294677627e-16,1.6229668654480957e-10,2.2095707528731234e-16,0.0,1.6365962697453292e-16,5.008054066830151e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-10_y10.npz,12681878,83586444ae62b0d14b021295d2eb714628e41c2946901cbff2427e150f7099b7
58,position_x-5_y10,-5.0,10.0,144.13879592673226,3.4740288854192647,7217007.829826243,5633619.602306853,261.8085623581253,-117.66976643139301,6.975307308359797e-17,1.8161991280678362e-10,8.265756657000064e-17,0.0,2.5280011041329618e-16,4.7616891265034156e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x-5_y10.npz,12732681,0055257c13fa24e857716f82629373d8af311d8efd0ad938a444bea30fb9507b
58,position_x0_y10,0.0,10.0,25.55547473041401,2.888730410641659,7316302.134889115,4468579.127150619,168.43767040023346,-142.8821956698195,3.18841437134717e-17,6.030393704785195e-11,2.0841581811920035e-16,0.0,1.1701268670391316e-16,7.317222355661364e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x0_y10.npz,12743702,83bce09c2b95e341f66d0dfdbb5c1fca0d1afc0f4080d4f08fa137f5ceffb003
58,position_x5_y10,5.0,10.0,-31.884460790912684,1.3047337093248461,4015442.677875648,2231147.334567289,66.47161208422958,-98.35607287514227,0.0,1.0920503200907795e-10,1.5653200488821038e-16,0.0,2.0317502978705564e-16,6.331490131091893e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x5_y10.npz,12737781,b21bae649db6967b17cc6604366c48ea229a3dda31db42c5e8931d791016fcf8
58,position_x10_y10,10.0,10.0,-66.48536880946449,0.7494834904219205,2859504.9151008595,1780654.0300559427,13.58632324643186,-80.07169205589634,1.41310807816354e-16,2.575036195433511e-11,1.3075568848517687e-16,0.0,2.614730701358779e-16,4.827559589235058e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run058/fields/position_x10_y10.npz,12686862,ffe0a994627ebceeae4bba566a6f6d3540c208a5343b933b2d3a5972d3e07b1f
